FSA,Departure,origin_lat,origin_long,dest_lat,dest_long,biking_dist (m),biking_time (s),walking_dist (m),walking_time (s),driving_dist (m),driving_time (s),origin_addr,dest_addr
M5E,9,43.64132533,-79.3665158,43.6438393,-79.37053517,423,153,425,318,410,122,"25 Dockside Dr, Toronto, ON M5A 1B6, Canada","100 Queens Quay E, Toronto, ON M5E 0C7, Canada"
M5E,10,43.64132533,-79.3665158,43.6438393,-79.37053517,423,153,425,318,410,122,"25 Dockside Dr, Toronto, ON M5A 1B6, Canada","100 Queens Quay E, Toronto, ON M5E 0C7, Canada"
M5E,11,43.64132533,-79.3665158,43.6438393,-79.37053517,423,153,425,318,410,122,"25 Dockside Dr, Toronto, ON M5A 1B6, Canada","100 Queens Quay E, Toronto, ON M5E 0C7, Canada"
M5B,0,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,1,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,2,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,3,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,4,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,5,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,6,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,7,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,8,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,9,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,2062,509,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,10,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,1851,408,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M5B,11,43.65300716,-79.38284247,43.65769163,-79.36588459,2107,573,1606,1232,1851,408,"Bay St at Albert St, Toronto, ON M5H 2N3, Canada","252 Parliament St, Toronto, ON M5A 3A4, Canada"
M4W,0,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,1,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,2,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,3,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,4,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,5,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,6,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,7,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,8,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,9,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,10,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4W,11,43.68662856,-79.38009408,43.67739363,-79.367123,3351,592,4905,3593,5169,560,"94 Ridge Dr, Toronto, ON M4T 1B8, Canada","Bayview Ave, Toronto, ON M4W, Canada"
M4T,0,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,1,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,2,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,3,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,4,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,5,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,6,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,7,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,8,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,9,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,10,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4T,11,43.68281203,-79.38475856,43.68849617,-79.37007594,2346,600,3133,2392,3152,533,"73 Mathersfield Dr, Toronto, ON M4W 3W4, Canada","22 Astley Ave, Toronto, ON M4W 3B4, Canada"
M4S,0,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,1,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,2,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,3,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,4,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,5,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,6,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,7,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,8,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,9,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,10,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4S,11,43.70769964,-79.39120352,43.70055993,-79.38830668,1172,233,1172,851,1179,261,"191 Eglinton Ave E, Toronto, ON M4P 1K1, Canada","Sharon Lois & Bram Playground, June Rowlands Park, Toronto, ON M4S, Canada"
M4N,0,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,1,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,2,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,3,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,4,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,5,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,6,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,7,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,8,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,9,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,10,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M4N,11,43.7254367,-79.39229524,43.7280556,-79.3849323,891,160,848,580,848,117,"38 Cheltenham Ave, Toronto, ON M4N 1P7, Canada","301 Lawrence Ave E, North York, ON M4N 1T8, Canada"
M3C,0,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,1,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,2,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,3,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,4,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,5,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,6,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,7,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,8,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,9,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,10,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M3C,11,43.72604559,-79.34164989,43.7276265,-79.35002242,1821,441,1792,1327,2988,395,"890 Don Mills Rd. 130 & 132, North York, ON M3C 1V6, Canada","1155 Leslie St, North York, ON M3C 2J6, Canada"
M4K,0,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,1,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,2,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,3,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,4,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,5,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,6,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,7,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,8,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,9,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,10,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M4K,11,43.68167107,-79.34319646,43.68196216,-79.36251124,2223,524,2086,1557,7017,777,"52 Woodycrest Ave, Toronto, ON M4J 3A7, Canada","10 Chester Hill Rd, Toronto, ON M4K 1X3, Canada"
M6E,0,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2401,449,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,1,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2557,408,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,2,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2401,449,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,3,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2401,449,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,4,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2557,408,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,5,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2557,408,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,6,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2557,408,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,7,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2557,408,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,8,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2557,408,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,9,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2557,408,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,10,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2557,408,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M6E,11,43.68666221,-79.44419956,43.68984051,-79.45530816,1420,335,1344,969,2557,408,"410 Northcliffe Blvd, York, ON M6E 3L2, Canada","11 Kitchener Ave, York, ON M6E 2B6, Canada"
M5V,0,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,1,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,2,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,3,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,4,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,5,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,6,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,7,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,8,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,9,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,10,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5V,11,43.6390359,-79.39444401,43.64223516,-79.40031193,1143,303,1191,904,1161,309,"121 Lake Shore Blvd W, Toronto, ON M5V, Canada","29 Niagara St, Toronto, ON M5V 1C2, Canada"
M5N,0,43.71619028,-79.41536697,43.7116743,-79.40904549,1696,337,1054,789,1054,150,"271 Glengrove Ave W, Toronto, ON M5N 1W3, Canada","295 Briar Hill Ave, Toronto, ON M4R 1J3, Canada"
M5N,1,43.71619028,-79.41536697,43.7116743,-79.40904549,1696,337,1054,789,1054,150,"271 Glengrove Ave W, Toronto, ON M5N 1W3, Canada","295 Briar Hill Ave, Toronto, ON M4R 1J3, Canada"
M5N,2,43.71619028,-79.41536697,43.7116743,-79.40904549,1696,337,1054,789,1054,150,"271 Glengrove Ave W, Toronto, ON M5N 1W3, Canada","295 Briar Hill Ave, Toronto, ON M4R 1J3, Canada"
M5N,3,43.71619028,-79.41536697,43.7116743,-79.40904549,1696,337,1054,789,1054,150,"271 Glengrove Ave W, Toronto, ON M5N 1W3, Canada","295 Briar Hill Ave, Toronto, ON M4R 1J3, Canada"
M5N,4,43.71619028,-79.41536697,43.7116743,-79.40904549,1696,337,1054,789,1054,150,"271 Glengrove Ave W, Toronto, ON M5N 1W3, Canada","295 Briar Hill Ave, Toronto, ON M4R 1J3, Canada"
M5N,5,43.71619028,-79.41536697,43.7116743,-79.40904549,1696,337,1054,789,1054,150,"271 Glengrove Ave W, Toronto, ON M5N 1W3, Canada","295 Briar Hill Ave, Toronto, ON M4R 1J3, Canada"
M5N,6,43.71619028,-79.41536697,43.7116743,-79.40904549,1696,337,1054,789,1054,150,"271 Glengrove Ave W, Toronto, ON M5N 1W3, Canada","295 Briar Hill Ave, Toronto, ON M4R 1J3, Canada"
